Date Time,PM10,PM2.5
02/25/23 08:08:00 PM,18,11
02/25/23 08:07:00 PM,18,11
02/25/23 08:06:00 PM,19,11
02/25/23 08:05:00 PM,18,11
02/25/23 08:04:00 PM,18,11
02/25/23 08:03:00 PM,18,11
02/25/23 08:02:00 PM,18,11
02/25/23 08:01:00 PM,18,11
02/25/23 08:00:00 PM,18,11
02/25/23 07:59:00 PM,19,11
02/25/23 07:58:00 PM,19,11
02/25/23 07:57:00 PM,18,11
02/25/23 07:56:00 PM,17,11
02/25/23 07:55:00 PM,18,11
02/25/23 07:54:00 PM,19,11
02/25/23 07:53:00 PM,19,11
02/25/23 07:52:00 PM,18,11
02/25/23 07:51:00 PM,20,11
02/25/23 07:50:00 PM,19,11
02/25/23 07:49:00 PM,18,11
02/25/23 07:48:00 PM,18,11
02/25/23 07:47:00 PM,20,11
02/25/23 07:46:00 PM,18,11
02/25/23 07:45:00 PM,18,11
02/25/23 07:44:00 PM,18,11
02/25/23 07:43:00 PM,17,11
02/25/23 07:42:00 PM,19,11
02/25/23 07:41:00 PM,19,11
02/25/23 07:40:00 PM,20,12
02/25/23 07:39:00 PM,19,11
02/25/23 07:38:00 PM,20,11
02/25/23 07:37:00 PM,19,11
02/25/23 07:36:00 PM,19,12
02/25/23 07:35:00 PM,21,11
02/25/23 07:34:00 PM,18,11
02/25/23 07:33:00 PM,18,11
02/25/23 07:32:00 PM,19,12
02/25/23 07:31:00 PM,19,11
02/25/23 07:30:00 PM,19,11
02/25/23 07:29:00 PM,18,11
02/25/23 07:28:00 PM,18,11
02/25/23 07:27:00 PM,19,11
02/25/23 07:26:00 PM,20,12
02/25/23 07:25:00 PM,19,12
02/25/23 07:24:00 PM,19,11
02/25/23 07:23:00 PM,18,12
02/25/23 07:22:00 PM,18,11
02/25/23 07:21:00 PM,18,11
02/25/23 07:20:00 PM,18,12
02/25/23 07:19:00 PM,20,12
02/25/23 07:18:00 PM,19,12
02/25/23 07:17:00 PM,18,12
02/25/23 07:16:00 PM,19,12
02/25/23 07:15:00 PM,18,12
02/25/23 07:14:00 PM,18,11
02/25/23 07:13:00 PM,18,11
02/25/23 07:12:00 PM,18,12
02/25/23 07:11:00 PM,18,12
02/25/23 07:10:00 PM,19,12
02/25/23 07:09:00 PM,20,12
02/25/23 07:08:00 PM,19,12
02/25/23 07:07:00 PM,19,12
02/25/23 07:06:00 PM,19,12
02/25/23 07:05:00 PM,19,12
02/25/23 07:04:00 PM,20,12
02/25/23 07:03:00 PM,18,11
02/25/23 07:02:00 PM,18,11
02/25/23 07:01:00 PM,19,12
02/25/23 07:00:00 PM,18,11
02/25/23 06:59:00 PM,19,12
02/25/23 06:58:00 PM,19,12
02/25/23 06:57:00 PM,19,12
02/25/23 06:56:00 PM,19,12
02/25/23 06:55:00 PM,19,12
02/25/23 06:54:00 PM,19,12
02/25/23 06:53:00 PM,19,12
02/25/23 06:52:00 PM,19,12
02/25/23 06:51:00 PM,18,12
02/25/23 06:50:00 PM,18,12
02/25/23 06:49:00 PM,19,12
02/25/23 06:48:00 PM,17,12
02/25/23 06:47:00 PM,19,12
02/25/23 06:46:00 PM,19,12
02/25/23 06:45:00 PM,20,12
02/25/23 06:44:00 PM,19,12
02/25/23 06:43:00 PM,19,12
02/25/23 06:42:00 PM,19,12
02/25/23 06:41:00 PM,19,12
02/25/23 06:40:00 PM,19,12
02/25/23 06:39:00 PM,19,12
02/25/23 06:38:00 PM,20,12
02/25/23 06:37:00 PM,20,12
02/25/23 06:36:00 PM,20,12
02/25/23 06:35:00 PM,19,12
02/25/23 06:34:00 PM,20,13
02/25/23 06:33:00 PM,19,13
02/25/23 06:32:00 PM,20,13
02/25/23 06:31:00 PM,20,13
02/25/23 06:30:00 PM,20,13
02/25/23 06:29:00 PM,21,13
02/25/23 06:28:00 PM,20,13
02/25/23 06:27:00 PM,21,13
02/25/23 06:26:00 PM,20,13
02/25/23 06:25:00 PM,22,13
02/25/23 06:24:00 PM,19,13
02/25/23 06:23:00 PM,19,13
02/25/23 06:22:00 PM,20,13
02/25/23 06:21:00 PM,19,13
02/25/23 06:20:00 PM,21,13
02/25/23 06:19:00 PM,21,13
02/25/23 06:18:00 PM,21,13
02/25/23 06:17:00 PM,21,13
02/25/23 06:16:00 PM,21,13
02/25/23 06:15:00 PM,20,13
02/25/23 06:14:00 PM,20,13
02/25/23 06:13:00 PM,20,13
02/25/23 06:12:00 PM,21,13
02/25/23 06:11:00 PM,22,14
02/25/23 06:10:00 PM,21,14
02/25/23 06:09:00 PM,21,13
02/25/23 06:08:00 PM,22,14
02/25/23 06:07:00 PM,21,13
02/25/23 06:06:00 PM,21,13
02/25/23 06:05:00 PM,21,13
02/25/23 06:04:00 PM,21,13
02/25/23 06:03:00 PM,21,14
02/25/23 06:02:00 PM,22,14
02/25/23 06:01:00 PM,21,14
02/25/23 06:00:00 PM,21,14
02/25/23 05:59:00 PM,20,13
02/25/23 05:58:00 PM,21,14
02/25/23 05:57:00 PM,21,14
02/25/23 05:56:00 PM,21,14
02/25/23 05:55:00 PM,21,14
02/25/23 05:54:00 PM,22,14
02/25/23 05:53:00 PM,22,14
02/25/23 05:52:00 PM,22,14
02/25/23 05:51:00 PM,22,14
02/25/23 05:50:00 PM,22,14
02/25/23 05:49:00 PM,22,14
02/25/23 05:48:00 PM,22,14
02/25/23 05:47:00 PM,22,15
02/25/23 05:46:00 PM,22,15
02/25/23 05:45:00 PM,22,15
02/25/23 05:44:00 PM,22,15
02/25/23 05:43:00 PM,22,14
02/25/23 05:42:00 PM,23,15
02/25/23 05:41:00 PM,23,15
02/25/23 05:40:00 PM,22,15
02/25/23 05:39:00 PM,22,15
02/25/23 05:38:00 PM,23,15
02/25/23 05:37:00 PM,24,15
02/25/23 05:36:00 PM,23,15
02/25/23 05:35:00 PM,24,15
02/25/23 05:34:00 PM,22,15
02/25/23 05:33:00 PM,25,16
02/25/23 05:32:00 PM,24,15
02/25/23 05:31:00 PM,24,15
02/25/23 05:30:00 PM,23,15
02/25/23 05:29:00 PM,24,16
02/25/23 05:28:00 PM,25,16
02/25/23 05:27:00 PM,24,16
02/25/23 05:26:00 PM,24,16
02/25/23 05:25:00 PM,25,16
02/25/23 05:24:00 PM,26,15
02/25/23 05:23:00 PM,24,16
02/25/23 05:22:00 PM,25,16
02/25/23 05:21:00 PM,24,16
02/25/23 05:20:00 PM,24,16
02/25/23 05:19:00 PM,24,16
02/25/23 05:18:00 PM,24,16
02/25/23 05:17:00 PM,26,16
02/25/23 05:16:00 PM,26,16
02/25/23 05:15:00 PM,25,16
02/25/23 05:14:00 PM,26,17
02/25/23 05:13:00 PM,26,17
02/25/23 05:12:00 PM,24,16
02/25/23 05:11:00 PM,25,17
02/25/23 05:10:00 PM,27,17
02/25/23 05:09:00 PM,26,17
02/25/23 05:08:00 PM,25,16
02/25/23 05:07:00 PM,25,16
02/25/23 05:06:00 PM,26,17
02/25/23 05:05:00 PM,27,18
02/25/23 05:04:00 PM,27,18
02/25/23 05:03:00 PM,27,17
02/25/23 05:02:00 PM,26,18
02/25/23 05:01:00 PM,26,18
02/25/23 05:00:00 PM,26,17
02/25/23 04:59:00 PM,26,18
02/25/23 04:58:00 PM,27,18
02/25/23 04:57:00 PM,26,18
02/25/23 04:56:00 PM,28,18
02/25/23 04:55:00 PM,27,18
02/25/23 04:54:00 PM,27,18
02/25/23 04:53:00 PM,28,18
02/25/23 04:52:00 PM,28,18
02/25/23 04:51:00 PM,27,19
02/25/23 04:50:00 PM,28,19
02/25/23 04:49:00 PM,29,19
02/25/23 04:48:00 PM,29,19
02/25/23 04:47:00 PM,28,19
02/25/23 04:46:00 PM,31,22
02/25/23 04:45:00 PM,362,253
02/25/23 04:44:00 PM,162,80
02/25/23 04:43:00 PM,174,87
02/25/23 04:42:00 PM,180,89
02/25/23 04:41:00 PM,167,86
02/25/23 04:40:00 PM,149,74
02/25/23 04:39:00 PM,162,81
02/25/23 04:38:00 PM,143,73
02/25/23 04:37:00 PM,107,54
02/25/23 04:36:00 PM,49,29
02/25/23 04:35:00 PM,26,16
02/25/23 04:34:00 PM,25,16
02/25/23 04:33:00 PM,26,16
02/25/23 04:32:00 PM,24,15
02/25/23 04:31:00 PM,24,15
02/25/23 04:30:00 PM,24,16
02/25/23 04:29:00 PM,24,15
02/25/23 04:28:00 PM,29,17
02/25/23 04:27:00 PM,33,19
02/25/23 04:26:00 PM,33,19
02/25/23 04:25:00 PM,27,16
02/25/23 04:24:00 PM,24,15
02/25/23 04:23:00 PM,23,14
02/25/23 04:22:00 PM,25,15
02/25/23 04:21:00 PM,24,14
02/25/23 04:20:00 PM,24,15
02/25/23 04:19:00 PM,23,14
02/25/23 04:18:00 PM,24,14
02/25/23 04:17:00 PM,23,14
02/25/23 04:16:00 PM,24,14
02/25/23 04:15:00 PM,23,14
02/25/23 04:14:00 PM,25,14
02/25/23 04:13:00 PM,30,16
02/25/23 04:12:00 PM,28,16
02/25/23 04:11:00 PM,28,16
02/25/23 04:10:00 PM,26,15
02/25/23 04:09:00 PM,172,84
02/25/23 04:08:00 PM,39,22
02/25/23 04:07:00 PM,20,11
02/25/23 04:06:00 PM,19,10
02/25/23 04:05:00 PM,18,10
02/25/23 04:04:00 PM,19,10
02/25/23 04:03:00 PM,19,10
02/25/23 04:02:00 PM,20,11
02/25/23 04:01:00 PM,19,10
02/25/23 04:00:00 PM,19,10
02/25/23 03:59:00 PM,20,10
02/25/23 03:58:00 PM,20,10
02/25/23 03:57:00 PM,20,11
02/25/23 03:56:00 PM,21,11
02/25/23 03:55:00 PM,20,10
02/25/23 03:54:00 PM,21,11
02/25/23 03:53:00 PM,20,11
02/25/23 03:52:00 PM,20,11
02/25/23 03:51:00 PM,23,11
02/25/23 03:50:00 PM,21,10
02/25/23 03:49:00 PM,21,10
02/25/23 03:48:00 PM,21,11
02/25/23 03:47:00 PM,22,11
02/25/23 03:46:00 PM,21,11
02/25/23 03:45:00 PM,21,11
02/25/23 03:44:00 PM,23,11
